"ReviewId","RecipeId","AuthorId","AuthorName","Review","DateSubmitted","DateModified","sentiment","confidence"
"934.0","9095.0","10263.0","Anne Walker-Black","I know the owner of this recipe...and well my 3 children and myself have a hard time keeping out of this when its on offer...sigh!","2001-05-29 16:36:24+00:00","2001-05-29 16:36:24+00:00","","0.0"
"935.0","619.0","10271.0","Mark O.","Very easy and quick to make. The only thing I changed was to add the green onion after the eggs formed. I give it five stars.  :o)","2001-05-29 16:36:24+00:00","2001-05-29 16:36:24+00:00","","0.0"
"936.0","8673.0","10275.0","LC Haxton","love it!!!!","2001-05-29 16:36:24+00:00","2001-05-29 16:36:24+00:00","","0.0"
"938.0","8801.0","10275.0","LC Haxton","love it","2001-05-29 16:36:25+00:00","2001-05-29 16:36:25+00:00","","0.0"
"939.0","686.0","3288.0","TishT","A little bland.  I'm not sure what it needs but something was missing in the blending of tastes.","2001-05-29 16:36:25+00:00","2001-05-29 16:36:25+00:00","","0.0"
"949.0","7465.0","10328.0","Beth Raymond","I made this for my parents 25th anniversary party and it was a huge hit.","2001-05-29 16:36:29+00:00","2001-05-29 16:36:29+00:00","","0.0"
"950.0","3083.0","10332.0","chris brossard","The Tortilla Lasagna was an excellent dish to make!  It was even better with sour cream and black olives on top.","2001-05-29 16:36:29+00:00","2001-05-29 16:36:29+00:00","","0.0"
"953.0","48296.0","4470.0","Bergy","This is simple to make and really is tasty. I didn't have fresh coriander so used dried instead.  I'm sure it is even better with fresh","2001-05-29 16:36:30+00:00","2001-05-29 16:36:30+00:00","","0.0"
"957.0","2601.0","4470.0","Bergy","This is a really good wholesome soup! We loved it.  I cut back on the rice (1 Cup) and added an extra 1 1/2 cups of Chicken broth as we like our soup fairly thin.  Thanks for the recipe.   It is very easy to make.","2001-05-30 13:05:33+00:00","2001-05-30 13:05:33+00:00","","0.0"
"959.0","8679.0","4910.0","sharron cant","I tried chanterells mushrooms as that was what I had and it was outstanding. Mt guests all asked for the recipe. My wine choice was [ blue moumtain pinot gris 1998]    sharron cant","2001-05-30 13:26:29+00:00","2001-05-30 13:26:29+00:00","","0.0"
"962.0","9101.0","9121.0","Carol Bullock","All I can say is...YUM!!","2001-05-30 13:26:29+00:00","2001-05-30 13:26:29+00:00","","0.0"
"967.0","83.0","5999.0","madaline austin","Why are there brussle sprouts in the breakfast catigory?  You must have amazing kids if this will go over at 7 am!","2001-05-30 17:43:12+00:00","2001-05-30 17:43:12+00:00","","0.0"
"988.0","9035.0","6357.0","Charishma_Ramchanda","Its lovely!!!!","2001-06-01 11:06:13+00:00","2001-06-01 11:06:13+00:00","","0.0"
"991.0","3116.0","6357.0","Charishma_Ramchanda","That recipe is really inviting!","2001-06-01 11:06:13+00:00","2001-06-01 11:06:13+00:00","","0.0"
"995.0","9135.0","10486.0","Susan Mayo","I have lived in Spain for over thirty years now and I have never come across this dish...","2001-06-01 11:06:13+00:00","2001-06-01 11:06:13+00:00","","0.0"
"997.0","8369.0","9690.0","Cheryl E","almost like jamican patties","2001-06-01 18:18:24+00:00","2001-06-01 18:18:24+00:00","","0.0"
"998.0","8640.0","9690.0","Cheryl E","I've been looking for a recipe like this. The family loves it....","2001-06-01 18:18:24+00:00","2001-06-01 18:18:24+00:00","","0.0"
"1001.0","2886.0","7890.0","Deb Evert","I have tried many many banana bread recipes over the years - and this is the absolute best.","2001-06-04 11:25:24+00:00","2001-06-04 11:25:24+00:00","","0.0"
"1012.0","8678.0","6357.0","Charishma_Ramchanda","One word to describe this would be - LOVELY!!","2001-06-04 11:25:25+00:00","2001-06-04 11:25:25+00:00","","0.0"
"1016.0","8988.0","6357.0","Charishma_Ramchanda","I liked it though I wud avoid the cream!","2001-06-04 11:25:25+00:00","2001-06-04 11:25:25+00:00","","0.0"
"1020.0","9002.0","6357.0","Charishma_Ramchanda","I liked the idea of letting the chicken cook in its own juices - very nice!","2001-06-04 11:25:26+00:00","2001-06-04 11:25:26+00:00","","0.0"
"1027.0","5277.0","10394.0","Steve Brown","Some of the BEST Bread Pudding I've had in years!  You've got to try it!","2001-06-04 11:25:26+00:00","2001-06-04 11:25:26+00:00","","0.0"
"1028.0","4330.0","5988.0","Dodee Lang","We have had this casserole several times at our church functions and it always goes over big.","2001-06-04 11:25:26+00:00","2001-06-04 11:25:26+00:00","","0.0"
"1038.0","9274.0","3737.0","Diane Perry","this my daughters all time favorite","2001-06-04 11:25:27+00:00","2001-06-04 11:25:27+00:00","","0.0"
"1041.0","1809.0","7503.0","Beverly Carson","Wow !!!  This was great.  I have been looking for a recipe that tasted like a quiche I had many years ago....I think i finally found it.  Great crowd pleaser for dinner. My compliments to the chef!!!","2001-06-04 11:25:27+00:00","2001-06-04 11:25:27+00:00","","0.0"
"1050.0","8487.0","6357.0","Charishma_Ramchanda","I love bananas and loved this dish!","2001-06-04 11:25:28+00:00","2001-06-04 11:25:28+00:00","","0.0"
"1053.0","8996.0","6357.0","Charishma_Ramchanda","This cud b nothin less than the BEST!","2001-06-04 11:25:28+00:00","2001-06-04 11:25:28+00:00","","0.0"
"1054.0","4939.0","6357.0","Charishma_Ramchanda","This is YUMMMY!!!!! A perfect treat for chocolate lovers all over the globe!","2001-06-04 11:25:28+00:00","2001-06-04 11:25:28+00:00","","0.0"
"1061.0","476.0","6357.0","Charishma_Ramchanda","Yum Yum!! Fanta-fabulous!","2001-06-05 09:24:24+00:00","2001-06-05 09:24:24+00:00","","0.0"
"1063.0","8132.0","6357.0","Charishma_Ramchanda","Liked it!","2001-06-05 09:24:24+00:00","2001-06-05 09:24:24+00:00","","0.0"
"1068.0","9241.0","2625.0","Eli Totz","Just viewing the page reminds me how tasty it is!","2001-06-05 09:24:25+00:00","2001-06-05 09:24:25+00:00","","0.0"
"1079.0","4770.0","10594.0","Johnny Chi","missing rice stick noodles snd dipping sauce. Dipping sauce: Hosin with peanut oil garlic and toasted onions with crushed peanuts","2001-06-05 09:50:08+00:00","2001-06-05 09:50:08+00:00","","0.0"
"1080.0","280.0","10664.0","Lyuda Tiurina","My spanish girl-friend gave me this receipe. We like it cold and warm (especially) and with a cup of milk.","2001-06-06 15:00:06+00:00","2001-06-06 15:00:06+00:00","","0.0"
"1081.0","6536.0","10684.0","malia akinaka","Super simple.  Very YUMMY!","2001-06-06 15:00:07+00:00","2001-06-06 15:00:07+00:00","","0.0"
"1083.0","100.0","10701.0","GEEJAY 2","was a bit fiddley but good. I used Wild Turkey bourbon instead & added a few rasins.","2001-06-06 15:00:07+00:00","2001-06-06 15:00:07+00:00","","0.0"
"1084.0","9351.0","10701.0","GEEJAY 2","Havent tried it yet but it looks great. Can over ripe bananas be used like you can use in cake.","2001-06-06 15:00:07+00:00","2001-06-06 15:00:07+00:00","","0.0"
"1099.0","8590.0","8575.0","karen1","i fixed these wings last night and they were great the only change i made was instead of coating them in the hot sauce mixture i dropped them in the pan i was simmering the mixture in and left them there while fryng the rest of the wings then put those in for a few min.","2001-06-07 18:51:28+00:00","2001-06-07 18:51:28+00:00","","0.0"
"1101.0","8313.0","10751.0","Danielle Rigby","My family LOVES fennel so I thought we should give this one a go. IT WAS GREAT!!! A family fave now. Danielle Rigby - Australia","2001-06-11 10:33:43+00:00","2001-06-11 10:33:43+00:00","","0.0"
"1105.0","8670.0","6357.0","Charishma_Ramchanda","This is a favourite with us also!","2001-06-11 10:33:44+00:00","2001-06-11 10:33:44+00:00","","0.0"
"1107.0","8525.0","6357.0","Charishma_Ramchanda","Great!","2001-06-11 10:33:44+00:00","2001-06-11 10:33:44+00:00","","0.0"
"1110.0","7803.0","10826.0","James Nelson","I just bought a new ACME juicer with citrus attachment which will be great for making the juice for this recipe!","2001-06-11 10:33:44+00:00","2001-06-11 10:33:44+00:00","","0.0"
"1118.0","5031.0","6220.0","Chief Jack","It needs another T each of Cayene and Garlic but 1 T less Oregano (unless you use Mexican Oregano) and 3 T less salt(anybody thet wants more can add it later.)","2001-06-11 10:33:45+00:00","2001-06-11 10:33:45+00:00","","0.0"
"1119.0","4420.0","6220.0","Chief Jack","I switched olive oil for the butter(there's more than enough fat in the nuts I added!) and it was great--","2001-06-11 10:33:45+00:00","2001-06-11 10:33:45+00:00","","0.0"
"1120.0","8935.0","10678.0","Gina Wilkerson","""Excellent and super easy to make. Served over """"plain"""" basmati rice and the combination is wonderful.""","2001-06-11 10:33:45+00:00","2001-06-11 10:33:45+00:00","","0.0"
"1125.0","142.0","10881.0","Twyla Birkbeck","""This cake was moist and tasty and stayed that way until all gone 2 days later. My non-cake liking husband gave it a """"4""""! It was easy to make - my 6yr old and I used the full amount of almond extract and crumbled the toasted almonds by hand.  It's a great recipe for turning the """"yuck"""" bananas into something yummy.""","2001-06-11 10:33:45+00:00","2001-06-11 10:33:45+00:00","","0.0"
"1131.0","3587.0","10290.0","Vicky Bryant","I make this recipe too but only add a couple dashes Tabasco and some garlic powder.  I'm going to be greedy and add all of your ingredients too!!  This is the best and easiest thing to make and there is NEVER any left.","2001-06-11 10:33:46+00:00","2001-06-11 10:33:46+00:00","","0.0"
"1132.0","8930.0","10678.0","Gina Wilkerson","excellent - took to a potluck and everyone loved it (mostly carnivores there) and didn't realize it was vegan!","2001-06-11 10:33:46+00:00","2001-06-11 10:33:46+00:00","","0.0"
"1133.0","4214.0","2059.0","Moishe Lettvin 1","Simple and elegant; it's hard to go wrong with pork & apples.","2001-06-11 10:33:46+00:00","2001-06-11 10:33:46+00:00","","0.0"
"1134.0","4214.0","2625.0","Eli Totz","Thank you!!!!!!!!  I might even celebrate Christmas...","2001-06-11 10:33:46+00:00","2001-06-11 10:33:46+00:00","","0.0"
"1139.0","9001.0","6357.0","Charishma_Ramchanda","Nice one! Mouth watering!!","2001-06-11 10:33:46+00:00","2001-06-11 10:33:46+00:00","","0.0"
"1140.0","9366.0","10896.0","A.M. Collins","This was great! My guests had 2nd and 3rd helpings.","2001-06-11 10:33:46+00:00","2001-06-11 10:33:46+00:00","","0.0"
"1142.0","8534.0","10896.0","A.M. Collins","It is a guilty pleasure but I like to live it up everyonce in a awhile","2001-06-11 11:52:02+00:00","2001-06-11 11:52:02+00:00","","0.0"
"1144.0","8927.0","10896.0","A.M. Collins","This dish is fabulous. we all loved it.","2001-06-11 11:52:03+00:00","2001-06-11 11:52:03+00:00","","0.0"
"1145.0","3273.0","10943.0","DENNIS SCHOMBURG","when canning any veg. it is best to use well water or bottled water instead of tap water because of the chlorine. I think on the garlic it means a clove instead of a head","2001-06-12 08:53:09+00:00","2001-06-12 08:53:09+00:00","","0.0"
"1172.0","9051.0","6675.0","Chef Luis Aguilar","I have submitted recipes for making ","2001-06-15 10:36:52+00:00","2001-06-15 10:36:52+00:00","","0.0"
"1177.0","8634.0","10896.0","A.M. Collins","This is very good. I added some parmesan and tabasco to taste.","2001-06-12 13:01:48+00:00","2001-06-12 13:01:48+00:00","","0.0"
"1178.0","3866.0","10864.0","regan moore","WOW what a great recipe!!  I served it to my family and even those who didn''t like squash loved it!!  Thanks so much for the great recipe!!","2001-06-14 08:57:37+00:00","2001-06-14 08:57:37+00:00","","0.0"
"1184.0","9290.0","6357.0","Charishma_Ramchanda","Mind blowing !!","2001-06-14 08:57:08+00:00","2001-06-14 08:57:08+00:00","","0.0"
"1189.0","9412.0","11000.0","Todd Britton","Very tasty and authentic.","2001-06-14 08:57:09+00:00","2001-06-14 08:57:09+00:00","","0.0"
"1192.0","1823.0","6220.0","Chief Jack","Darn Good!!","2001-06-14 08:58:20+00:00","2001-06-14 08:58:20+00:00","","0.0"
"1193.0","2086.0","11053.0","dragonshadow","Thank you Thank you! I have been looking for this recipe for a while.  It's great!  I'm making batch of it for my father for Fathers Day","2001-06-14 08:57:09+00:00","2001-06-14 08:57:09+00:00","","0.0"
"1212.0","2462.0","8310.0","Jane Rhodes-Williams","This is a good quick meal to have in a hurry.  I slice my potatoes.","2001-06-16 13:09:18+00:00","2001-06-16 13:09:18+00:00","","0.0"
"1214.0","8468.0","5999.0","madaline austin","I added sliced sweet onions and relived a dish from my grandmother's table.  Truly wonderful!","2001-06-16 13:09:18+00:00","2001-06-16 13:09:18+00:00","","0.0"
"1218.0","2802.0","10216.0","Samuel Holden","Great...I've been looking for a decent bravas recipe for ages!!!","2001-06-16 13:09:19+00:00","2001-06-16 13:09:19+00:00","","0.0"
"1220.0","9433.0","11109.0","Michael J. Esswein","yum","2001-06-16 13:09:51+00:00","2001-06-16 13:09:51+00:00","","0.0"
"1229.0","4368.0","11306.0","JB668","realy nice","2001-06-18 15:49:15+00:00","2001-06-18 15:49:15+00:00","","0.0"
"1231.0","9014.0","11297.0","Jen T","What a great quick & easy meal especially for mushroom lovers!","2001-06-18 15:49:16+00:00","2001-06-18 15:49:16+00:00","","0.0"
"1238.0","9482.0","11295.0","ThatJodiGirl","mmmmmmmmmmmmmmmmmmmmmmmmmmmmmmm!","2001-06-18 15:49:16+00:00","2001-06-18 15:49:16+00:00","","0.0"
"1242.0","9398.0","10896.0","A.M. Collins","My husband loved them!","2001-06-18 15:49:16+00:00","2001-06-18 15:49:16+00:00","","0.0"
"1247.0","3288.0","11475.0","Lubey","Very tasty recipe and easy to prepare. May go further by adding some rice or pasta or having potatoes with it.  Very impressive - my husband was very complimentary to the chef and since I very rarely cook I was pleased about that!!","2001-06-19 16:28:54+00:00","2001-06-19 16:28:54+00:00","","0.0"
"1249.0","155.0","10380.0","p malley","I made this recipe with plain soy yogurt instead of sour cream and vegetable broth in the place of the chicken broth (vegetarian style) it was very very delicious!!!!!!!!!!","2001-06-20 11:11:35+00:00","2001-06-20 11:11:35+00:00","","0.0"
"1250.0","9511.0","11484.0","Dion Belesarius","I have used this recipe often and it always goes down a treat.Many people have asked how I do it so quickly and have fantastic results.I freely give the recipe to others so they may enjoy.Even my 5 year old daughter knows how to do the recipe.","2001-06-20 11:11:35+00:00","2001-06-20 11:11:35+00:00","","0.0"
"1251.0","9429.0","11483.0","hc23532","Excellent recipe!.. So GOOD u can't stop eating them..more addictive than pringles. GOTTA TRY IT!!","2001-06-20 11:11:35+00:00","2001-06-20 11:11:35+00:00","","0.0"
"1252.0","8449.0","6833.0","mju2110","The name says it all.  FAST and EASY!  Tastes good.  Makes sure you add the Aeoli.  It really enriches the flavor or the soup.  I live in a place where fish is plentiful so I have used whatever fish is available.","2001-06-20 11:11:35+00:00","2001-06-20 11:11:35+00:00","","0.0"
"1257.0","9370.0","9121.0","Carol Bullock","I don't understand people who rate recipes without even tasting them!  I made this and it definitely deserves 5 stars.  Yum!","2001-06-20 11:11:35+00:00","2001-06-20 11:11:35+00:00","","0.0"
"1259.0","9137.0","11516.0","Patty","I am a fan of shepherd's pie..i sometimes will use mixed veggies and then top with cheese. it is so good..","2001-06-20 15:24:19+00:00","2001-06-20 15:24:19+00:00","","0.0"
"1261.0","4545.0","11009.0","lilquiz","This was easy and delicious!! I'll have to double this one next time I make it.","2001-06-21 08:36:39+00:00","2001-06-21 08:36:39+00:00","","0.0"
"1262.0","2841.0","11543.0","PEGO229","Excellent sauce.  Good use of excess rhubarb. Meat was very moist and tender. I substituted juice for the cranberry-apple concentrate and reduced the liquid.","2001-06-21 08:36:39+00:00","2001-06-21 08:36:39+00:00","","0.0"
"1264.0","2761.0","6357.0","Charishma_Ramchanda","A REAL REFRESHER! I wish I could enjoy it along with some cold strawberry juice:)","2001-06-21 08:36:39+00:00","2001-06-21 08:36:39+00:00","","0.0"
"1268.0","506.0","11561.0","Peggi Davis","My family loves this meal! It is fairly easy and doesn't take too long to prepare. I have a large family and it is MORE than enough for the 9 of us!","2001-06-25 10:22:06+00:00","2001-06-25 10:22:06+00:00","","0.0"
"1269.0","9511.0","10263.0","Anne Walker-Black","You want light tasty no fuss scones...then this is definately the one!!! YUMMMMMMMMMM And the neat thing is ...they always come out right...good eh???","2001-06-25 10:22:06+00:00","2001-06-25 10:22:06+00:00","","0.0"
"1270.0","9488.0","10263.0","Anne Walker-Black","I have been using this recipie for a while now...its delish and a good winter standby when you can't think what too prepare for dinner.  Even the kids love it.","2001-06-25 10:22:06+00:00","2001-06-25 10:22:06+00:00","","0.0"
"1274.0","7762.0","11587.0","Sarah Danielle","Absolutely gorgeous.","2001-06-25 10:22:06+00:00","2001-06-25 10:22:06+00:00","","0.0"
"1281.0","8603.0","11589.0","Peanut vision","It was yummy and easy fer a redneck like me to make...","2001-06-25 10:22:06+00:00","2001-06-25 10:22:06+00:00","","0.0"
"1283.0","4508.0","4470.0","Bergy","Good recipe I'll certainly make this dish again Thanks","2001-06-25 10:22:06+00:00","2001-06-25 10:22:06+00:00","","0.0"
"1294.0","9137.0","11616.0","heila hitchcock","You can also use frozen mixed veggies instead of sweetcorn.Very easy to make and a nice way of hiding veggies from kids .","2001-06-25 10:22:06+00:00","2001-06-25 10:22:06+00:00","","0.0"
"1295.0","7580.0","10470.0","Tammy Watere","BOOM!!!!","2001-06-25 10:22:06+00:00","2001-06-25 10:22:06+00:00","","0.0"
"1305.0","4957.0","2595.0","eboyd","This could be made ahead and frozen in small packets for people like me who live alone and need to pull something together fast.","2001-06-25 10:22:06+00:00","2001-06-25 10:22:06+00:00","","0.0"
"1308.0","3587.0","11715.0","amandav","""I add a 4oz can of diced green chiles. Love this recipe!! always a big hit. I call it """"the impossibly easy artichoke dip"""".""","2001-06-25 10:22:07+00:00","2001-06-25 10:22:07+00:00","","0.0"
"1315.0","580.0","11297.0","Jen T","Easy and tasty.  Really made my steak special.  Thanks Doreen.","2001-06-25 10:22:07+00:00","2001-06-25 10:22:07+00:00","","0.0"
"1319.0","9427.0","7802.0","Mark H.","These were very smooth and had a good taste. Next time I think I'll use more cream cheese and/or sour cream and see what happens.","2001-06-25 15:51:29+00:00","2001-06-25 15:51:29+00:00","","0.0"
"1322.0","5071.0","11771.0","Melina Onassis","Absolutly delicious!!!!!!","2001-06-25 18:10:15+00:00","2001-06-25 18:10:15+00:00","","0.0"
"1323.0","9243.0","11119.0","Angela","Brilliant!  I love that there's no eggs in it.  Thank you Cheryl.","2001-06-25 18:10:15+00:00","2001-06-25 18:10:15+00:00","","0.0"
"1324.0","5275.0","11733.0","Janet1","having lived in Australia for 33years we often mentioned  english faggots we used to get before we left I was excited to find this recipe as I have often looked for it now I am dying to try it the only problem I might have is pigs liver is hard to get here but I shall keep looking I will let you Know how I turns out","2001-06-25 19:19:34+00:00","2001-06-25 19:19:34+00:00","","0.0"
"1325.0","9492.0","11297.0","Jen T","So easy and tasty.   To make the clean-up even easier I lined the baking pan with tinfoil. Thanks for sharing this recipe Kathy :)","2001-06-26 11:23:50+00:00","2001-06-26 11:23:50+00:00","","0.0"
"1327.0","8801.0","8632.0","Misha Solomon","tastes amazing!","2001-06-26 11:23:50+00:00","2001-06-26 11:23:50+00:00","","0.0"
"1332.0","9242.0","2625.0","Eli Totz","I only got one star! Whatever...she must not have even made it.","2001-06-26 17:04:05+00:00","2001-06-26 17:04:05+00:00","","0.0"
"1334.0","5347.0","11291.0","Bianca","I did like the recipe but not my husband unfortunately. He couldn't put his finger on it but I think that the main problem was missing sauce and the consistency of the whole casserole.","2001-06-26 17:04:05+00:00","2001-06-26 17:04:05+00:00","","0.0"
"1335.0","7002.0","9236.0","tracy love","hmmmmm the best","2001-06-26 17:04:05+00:00","2001-06-26 17:04:05+00:00","","0.0"
"1340.0","9549.0","11846.0","Susie","This is a great way to cook cornish game hens as well! I cook them in the oven at 375 for about an hour. I also put vegetables and spices in the beer such as garlic powder and onions.","2001-06-27 11:50:26+00:00","2001-06-27 11:50:26+00:00","","0.0"
"1345.0","4608.0","11871.0","jofun tsurabisu","it is a good meal for on the go people.","2001-07-02 16:36:10+00:00","2001-07-02 16:36:10+00:00","","0.0"
"1346.0","2681.0","9236.0","tracy love","hmmmm good  taste like i was at taco bell lol","2001-07-02 16:36:10+00:00","2001-07-02 16:36:10+00:00","","0.0"
"1348.0","9549.0","6415.0","Fancy Free","Super recipe and sooooo easy.","2001-07-02 16:36:10+00:00","2001-07-02 16:36:10+00:00","","0.0"
"1349.0","7226.0","11906.0","chef of the kitchen","this was a very good quiche but I think it could have used more cheese.","2001-07-02 16:36:10+00:00","2001-07-02 16:36:10+00:00","","0.0"
"1353.0","3351.0","4470.0","Bergy","This is a very tasty way of cooking rhubarb. I sliced fresh strawberries and added them just be fore serving and used vanilla yogurt. I love your recipes Dancer","2001-07-02 16:36:10+00:00","2001-07-02 16:36:10+00:00","","0.0"
"1359.0","3273.0","10896.0","A.M. Collins","This was pretty good. the kids like them.","2001-07-02 16:36:10+00:00","2001-07-02 16:36:10+00:00","","0.0"
"1367.0","3632.0","12021.0","christine naughton","the family loves it.","2001-07-02 16:36:10+00:00","2001-07-02 16:36:10+00:00","","0.0"
"1378.0","8905.0","7119.0","Kathleen Nelson","A very nice change from the usual tomato based spaghetti sauce.","2001-11-02 09:55:03+00:00","2001-11-02 09:55:03+00:00","","0.0"
"1379.0","2731.0","11297.0","Jen T","The man of the house really loved the sauce with this one.  Great:)","2001-07-02 16:36:10+00:00","2001-07-02 16:36:10+00:00","","0.0"
"1382.0","2533.0","4470.0","Bergy","I cut the recipe in half and I should have left the 3 hot chilli's my marinade was nor hot enough.  Very moist tasty chicken.","2001-07-02 16:36:10+00:00","2001-07-02 16:36:10+00:00","","0.0"
"1383.0","324.0","4470.0","Bergy","Excellent recipe!  I couldn't find any muenster cheese so I used aged gouda and it was very tasty.","2001-07-02 16:36:10+00:00","2001-07-02 16:36:10+00:00","","0.0"
"1385.0","9829.0","11109.0","Michael J. Esswein","yum","2001-07-02 16:36:10+00:00","2001-07-02 16:36:10+00:00","","0.0"
"1388.0","1451.0","11835.0","maureen hansen","This is not a barbecue recipe for pork chops as stated in title of same.","2001-07-02 16:38:26+00:00","2001-07-02 16:38:26+00:00","","0.0"
"1390.0","2032.0","11044.0","jean1490","I made this on a rainy day when we couln't barbecue.  I used 1 pound of chicken and the amount of sauce was perfect.  The sauce itself was spicy and sweet. I used ketchup and added 2 tablespoons of tomato paste.","2001-07-05 10:36:14+00:00","2001-07-05 10:36:14+00:00","","0.0"
"1391.0","1155.0","10896.0","A.M. Collins","I tried it for a picnic on sunday and it was gone in a half an hour.","2001-07-05 10:36:14+00:00","2001-07-05 10:36:14+00:00","","0.0"
"1397.0","9872.0","6357.0","Charishma_Ramchanda","Yup! All my little friends loved it more than words can ever express!","2001-07-05 10:36:15+00:00","2001-07-05 10:36:15+00:00","","0.0"
"1399.0","9841.0","6357.0","Charishma_Ramchanda","WOW! What a fabulous cake!!","2001-07-05 10:36:15+00:00","2001-07-05 10:36:15+00:00","","0.0"
"1400.0","9005.0","6406.0","Judith Fraser","I have tried this with orange gelatin and mandarin slices.  The strawberry sounds great too.  So simple yet so wonderful.","2001-07-05 10:36:15+00:00","2001-07-05 10:36:15+00:00","","0.0"
"1403.0","8794.0","12125.0","PrncsKla","Wonderful! Much better than the same old Pasta Salad. So simple too! Perfect with any BBQ food.","2001-07-05 10:36:15+00:00","2001-07-05 10:36:15+00:00","","0.0"
"1417.0","3493.0","10901.0","Tracey Tracey","this was a great recipe.  Easy to make. I prepared it ahead of time and threw it in the frig. Cooked the next day and it was wonderful.  Great taste.  Would make this one again","2001-07-05 10:36:15+00:00","2001-07-05 10:36:15+00:00","","0.0"
"1418.0","7537.0","12174.0","Snicker032","Its great for any type of pie. I would use a 9 inch pie pan.","2001-07-05 10:36:15+00:00","2001-07-05 10:36:15+00:00","","0.0"
"1420.0","8533.0","10997.0","mkorte33","""The """"Black"""" in """"Shirley Temple Black"""" is actually her married name.  She married Charles Black in 1950 and added """"Black"""" to her original name.""","2001-07-05 10:36:15+00:00","2001-07-05 10:36:15+00:00","","0.0"
"1422.0","3294.0","12153.0","JoAnn Toczek","I added cayenne and increased the spiceyness but otherwise followed the recipe and it was great. Can't believe I made fried chicken (first time its been edible)!","2001-07-05 10:36:15+00:00","2001-07-05 10:36:15+00:00","","0.0"
"1428.0","9186.0","12200.0","Tom Lambie","Very Good and moist","2001-07-05 10:36:15+00:00","2001-07-05 10:36:15+00:00","","0.0"
"1432.0","3595.0","12200.0","Tom Lambie","I have made this cake many times and it is always a hit.  Try replacing the dark chocolate cake mix with German Chocolate cake mix for a less chocolate cake.  It is good also.","2001-07-05 17:28:10+00:00","2001-07-05 17:28:10+00:00","","0.0"
"1434.0","7776.0","5362.0","Becky","This is delicious and I agree that it is great because you can use ingredients that you have on hand.  It is not a traditional Guacamole but is more like a delicious advocado dip.  I would definitely make it again!","2001-07-05 17:28:10+00:00","2001-07-05 17:28:10+00:00","","0.0"
"1435.0","4367.0","4470.0","Bergy","""I know that I did something wrong!  The flavor was there but it was too """"Gooey"""".  Firstly I used fresh frenched beans instead of frozen.  I think this took away some of the added moisture that would thin the cheese/onion sauce.  I'll try again!""","2001-07-06 11:15:21+00:00","2001-07-06 11:15:21+00:00","","0.0"
"1437.0","9974.0","3593.0","kristin bergen-lynch","This spinach dip is the best!!!!","2001-07-06 11:15:49+00:00","2001-07-06 11:15:49+00:00","","0.0"
"1448.0","9998.0","12200.0","Tom Lambie","A great snack food or a main dish.  My kids just love this chili.","2001-07-06 11:15:22+00:00","2001-07-06 11:15:22+00:00","","0.0"
"1449.0","8554.0","12241.0","Brenda3","I tried the casserole with broccoli cheese soup.  I think it added to the recipe.","2001-07-06 11:15:22+00:00","2001-07-06 11:15:22+00:00","","0.0"
"1450.0","9985.0","12200.0","Tom Lambie","A wonderful Brownie made from scratch.","2001-07-06 11:15:22+00:00","2001-07-06 11:15:22+00:00","","0.0"
"1457.0","9305.0","6357.0","Charishma_Ramchanda","A very filling sweetdish!","2001-07-09 10:33:50+00:00","2001-07-09 10:33:50+00:00","","0.0"
"1468.0","9400.0","12279.0","cheripie33","This is one great recipe! My husband said he could eat this at least 3 times a week.","2001-07-09 10:33:50+00:00","2001-07-09 10:33:50+00:00","","0.0"
"1472.0","10019.0","12200.0","Tom Lambie","This recipe is so easy to make.  Nothing smells and taste better than something made from apples in the fall of the year.","2001-07-09 10:33:50+00:00","2001-07-09 10:33:50+00:00","","0.0"
"1478.0","2636.0","12296.0","Eileen Elliott","The best and easiest on the web","2001-07-09 10:33:50+00:00","2001-07-09 10:33:50+00:00","","0.0"
"1481.0","42917.0","11811.0","Acquafresca","This was delicious!","2001-07-09 10:33:50+00:00","2001-07-09 10:33:50+00:00","","0.0"
"1483.0","9506.0","12307.0","Sally","So easy! I have three boys and they all love it! It's a recipe even a teenager can make!","2001-07-09 10:33:50+00:00","2001-07-09 10:33:50+00:00","","0.0"
"1487.0","9826.0","12038.0","Lesa1181","this is so good!  Easy to make and fun to eat.","2001-07-09 10:33:50+00:00","2001-07-09 10:33:50+00:00","","0.0"
"1488.0","5402.0","7119.0","Kathleen Nelson","A very nice change from the boring mayoniase based salad. Love the heat.","2001-07-09 10:33:50+00:00","2001-07-09 10:33:50+00:00","","0.0"
"1494.0","10053.0","12200.0","Tom Lambie","What a great tasting salad.  Full of flavor. I make it a lot to take to family outings.","2001-07-09 10:33:51+00:00","2001-07-09 10:33:51+00:00","","0.0"
"1495.0","10050.0","12200.0","Tom Lambie","Wow a great recipe for German Potato Salad.  I tryed many a recipe and this one is the best I have ever had.","2001-07-09 10:33:51+00:00","2001-07-09 10:33:51+00:00","","0.0"
"1499.0","9362.0","12307.0","Sally","OMGosh! This is sooooo good! I made it for the office and the women loved it!","2001-07-09 10:33:51+00:00","2001-07-09 10:33:51+00:00","","0.0"
"1508.0","3508.0","11674.0","chef 11674","I have made a similar recipe for years (don;t include the onions and I also add dill weed.) I serve the tuna on a bed of salad greens for a great lunch or lite main course.","2001-07-09 10:33:51+00:00","2001-07-09 10:33:51+00:00","","0.0"
